,source,destination,airline,equipment,avg_capacity,visa,source_lat,source_lon,dest_lat,dest_lon
25909,3469,3877,4547,73W 73C 733 73H,37.0,0.0,37.61899948120117,-122.375,36.08010101,-115.1520004
25910,3469,340,5209,744,660.0,0.0,37.61899948120117,-122.375,50.033333,8.570556
25911,3469,346,5209,346,379.0,0.0,37.61899948120117,-122.375,48.353802,11.7861
25912,3469,1678,5209,343,295.0,0.0,37.61899948120117,-122.375,47.464699,8.54917
25913,3469,3992,5209,777 788,319.0,0.0,37.61899948120117,-122.375,34.42729949951172,135.24400329589844
25914,3469,2279,5209,744,660.0,0.0,37.61899948120117,-122.375,35.7647018433,140.386001587
25915,3469,2006,5265,772 744,550.0,1.0,37.61899948120117,-122.375,-37.008098602299995,174.792007446
25916,3469,3361,5209,777,396.0,1.0,37.61899948120117,-122.375,-33.94609832763672,151.177001953125
25917,3469,2397,3952,744,660.0,0.0,37.61899948120117,-122.375,14.5086,121.019997
25918,3469,609,4319,343,295.0,0.0,37.61899948120117,-122.375,55.617900848389,12.656000137329
25919,3469,4019,5209,CRJ,0.0,0.0,37.61899948120117,-122.375,35.040199,-106.609001
25920,3469,4384,5209,EM2,30.0,0.0,37.61899948120117,-122.375,40.978101,-124.109
25921,3469,3558,5209,EM2,30.0,0.0,37.61899948120117,-122.375,35.43360138,-119.0569992
25922,3469,3495,5209,CRJ CR7,39.0,0.0,37.61899948120117,-122.375,43.5644,-116.223
25923,3469,3644,5209,CR7 CRJ,39.0,0.0,37.61899948120117,-122.375,34.20069885253906,-118.35900115966797
25924,3469,3849,5209,739 320 738,196.0,0.0,37.61899948120117,-122.375,39.1754,-76.668297
25925,3469,5727,5209,EM2,30.0,0.0,37.61899948120117,-122.375,41.78020096,-124.2369995
25926,3469,3710,5209,EM2,30.0,0.0,37.61899948120117,-122.375,39.79539871,-121.8580017
25927,3469,3486,5209,739 738 320,196.0,0.0,37.61899948120117,-122.375,41.4117012024,-81.8498001099
25928,3469,3819,5209,CRJ CR7,39.0,0.0,37.61899948120117,-122.375,38.805801,-104.700996
25929,3469,1852,5331,320,180.0,0.0,37.61899948120117,-122.375,21.036500930800003,-86.8770980835
25930,3469,3520,5331,320,180.0,0.0,37.61899948120117,-122.375,38.8521,-77.037697
25931,3469,4099,5209,CRJ CR7,39.0,0.0,37.61899948120117,-122.375,44.12459945678711,-123.21199798583984
25932,3469,3494,5331,320,180.0,0.0,37.61899948120117,-122.375,40.692501068115234,-74.168701171875
25933,3469,3687,5209,EM2,30.0,0.0,37.61899948120117,-122.375,36.77619934082031,-119.71800231933594
25934,3469,3714,5331,320 319,168.0,0.0,37.61899948120117,-122.375,38.94449997,-77.45580292
25935,3469,3550,5209,319 739 753 738 320 752 788 73G,207.0,0.0,37.61899948120117,-122.375,29.984399795532227,-95.34140014648438
25936,3469,3585,5209,319,156.0,0.0,37.61899948120117,-122.375,39.7173,-86.294403
25937,3469,3514,5209,753 739 738,230.0,0.0,37.61899948120117,-122.375,19.738783,-156.045603
25938,3469,3602,5209,752,239.0,0.0,37.61899948120117,-122.375,21.97599983215332,-159.33900451660156
25939,3469,5750,5209,EM2,30.0,0.0,37.61899948120117,-122.375,42.156101,-121.733002
25940,3469,3458,5209,CR7,78.0,0.0,37.61899948120117,-122.375,39.2976,-94.713898
25941,3469,3878,5331,320,180.0,0.0,37.61899948120117,-122.375,28.429399490356445,-81.30899810791016
25942,3469,4101,5209,EM2 CRJ,15.0,0.0,37.61899948120117,-122.375,42.37419891357422,-122.87300109863281
25943,3469,3816,5209,EM2,30.0,0.0,37.61899948120117,-122.375,37.62580109,-120.9540024
25944,3469,3948,5209,EM2,30.0,0.0,37.61899948120117,-122.375,36.58700180053711,-121.84300231933594
25945,3469,3861,5209,320 738,184.0,0.0,37.61899948120117,-122.375,29.99340057373047,-90.25800323486328
25946,3469,3456,5209,753 738,234.0,0.0,37.61899948120117,-122.375,20.8986,-156.429993
25947,3469,3863,5209,CR7,78.0,0.0,37.61899948120117,-122.375,35.39310073852539,-97.60070037841797
25948,3469,3734,5209,CRJ,0.0,0.0,37.61899948120117,-122.375,34.055999755859375,-117.60099792480469
25949,3469,5757,5209,CRJ,0.0,0.0,37.61899948120117,-122.375,43.41709899902344,-124.24600219726562
25950,3469,3570,5209,319 738,172.0,0.0,37.61899948120117,-122.375,40.49150085,-80.23290253
25951,3469,6133,5209,CRJ,0.0,0.0,37.61899948120117,-122.375,46.26470184326172,-119.11900329589844
25952,3469,4098,5209,EM2,30.0,0.0,37.61899948120117,-122.375,40.50899887,-122.2929993
25953,3469,4103,5209,EM2 CRJ,15.0,0.0,37.61899948120117,-122.375,44.2541008,-121.1500015
25954,3469,3626,5209,738 739,204.0,0.0,37.61899948120117,-122.375,35.877601623535156,-78.7874984741211
25955,3469,3807,5209,CRJ CR7,39.0,0.0,37.61899948120117,-122.375,39.49909973144531,-119.76799774169922
25956,3469,3731,4547,73W 73C 733,50.0,0.0,37.61899948120117,-122.375,32.7336006165,-117.190002441
25957,3469,3621,5209,CR7,78.0,0.0,37.61899948120117,-122.375,29.533700942993164,-98.46980285644531
25958,3469,3949,5209,EM2,30.0,0.0,37.61899948120117,-122.375,34.42620087,-119.8399963
25959,3469,5768,5209,EM2,30.0,0.0,37.61899948120117,-122.375,35.236801147499996,-120.641998291
25960,3469,3817,5209,EM2,30.0,0.0,37.61899948120117,-122.375,38.69540023803711,-121.59100341796875
25961,3469,3867,4547,73W,0.0,0.0,37.61899948120117,-122.375,33.67570114,-117.8679962
25962,3469,3678,5209,320 319,168.0,0.0,37.61899948120117,-122.375,38.748697,-90.370003
25963,3469,3636,5209,CRJ CR7,39.0,0.0,37.61899948120117,-122.375,32.1161003112793,-110.94100189208984
25964,3472,3878,5209,SF3,34.0,0.0,29.6900997162,-82.2717971802,28.429399490356445,-81.30899810791016
25965,3472,3646,5209,SF3,34.0,0.0,29.6900997162,-82.2717971802,27.975500106811523,-82.533203125
25966,3472,3876,5265,CRJ,0.0,0.0,29.6900997162,-82.2717971802,35.2140007019043,-80.94309997558594
25967,3472,3576,5265,ER4,50.0,0.0,29.6900997162,-82.2717971802,25.79319953918457,-80.29060363769531
25968,3472,3682,3090,CR9 CR7,84.0,0.0,29.6900997162,-82.2717971802,33.6367,-84.428101
25969,3473,3861,2009,CRJ ERJ,0.0,0.0,35.04240036010742,-89.97669982910156,29.99340057373047,-90.25800323486328
25970,3473,3876,5265,319,156.0,0.0,35.04240036010742,-89.97669982910156,35.2140007019043,-80.94309997558594
25971,3473,3520,5265,CRJ,0.0,0.0,35.04240036010742,-89.97669982910156,38.8521,-77.037697
25972,3473,3670,5265,319,156.0,0.0,35.04240036010742,-89.97669982910156,32.896801,-97.038002
25973,3473,3576,5265,ER4,50.0,0.0,35.04240036010742,-89.97669982910156,25.79319953918457,-80.29060363769531
25974,3473,3830,5265,CR7,78.0,0.0,35.04240036010742,-89.97669982910156,41.9786,-87.9048
25975,3473,3682,5347,M88 320,176.0,0.0,35.04240036010742,-89.97669982910156,33.6367,-84.428101
25976,3473,3673,2009,CRJ,0.0,0.0,35.04240036010742,-89.97669982910156,30.194499969482425,-97.6698989868164
25977,3473,3488,2009,CRJ,0.0,0.0,35.04240036010742,-89.97669982910156,39.0488014221,-84.6678009033
25978,3473,3751,5209,CRJ ERJ,0.0,0.0,35.04240036010742,-89.97669982910156,39.861698150635,-104.672996521
25979,3473,3645,2009,CR9 E70,85.0,0.0,35.04240036010742,-89.97669982910156,42.212398529052734,-83.35340118408203
25980,3473,3550,5209,ERJ ER4 CRJ,17.0,0.0,35.04240036010742,-89.97669982910156,29.984399795532227,-95.34140014648438
25981,3473,3585,2009,CRJ ERJ,0.0,0.0,35.04240036010742,-89.97669982910156,39.7173,-86.294403
25982,3473,3877,1316,73C,0.0,0.0,35.04240036010742,-89.97669982910156,36.08010101,-115.1520004
25983,3473,3484,2009,320,180.0,0.0,35.04240036010742,-89.97669982910156,33.94250107,-118.4079971
25984,3473,3697,2009,CR9,90.0,0.0,35.04240036010742,-89.97669982910156,40.77719879,-73.87259674
25985,3473,3458,2009,CRJ,0.0,0.0,35.04240036010742,-89.97669982910156,39.2976,-94.713898
25986,3473,3878,4547,73C 73W,0.0,0.0,35.04240036010742,-89.97669982910156,28.429399490356445,-81.30899810791016
25987,3473,3858,2009,M88,172.0,0.0,35.04240036010742,-89.97669982910156,44.882,-93.221802
25988,3473,3570,2009,ERJ,0.0,0.0,35.04240036010742,-89.97669982910156,40.49150085,-80.23290253
25989,3473,3626,2009,CRJ,0.0,0.0,35.04240036010742,-89.97669982910156,35.877601623535156,-78.7874984741211
25990,3473,3621,2009,CRJ,0.0,0.0,35.04240036010742,-89.97669982910156,29.533700942993164,-98.46980285644531
25991,3473,3536,2009,320,180.0,0.0,35.04240036010742,-89.97669982910156,40.78839874267578,-111.97799682617188
25992,3473,3849,4547,73C 73W,0.0,0.0,35.04240036010742,-89.97669982910156,39.1754,-76.668297
25993,3473,3566,4547,733,149.0,0.0,35.04240036010742,-89.97669982910156,29.64539909,-95.27890015
25994,3473,3747,4547,73W,0.0,0.0,35.04240036010742,-89.97669982910156,41.785999,-87.752403
25995,3473,3646,4547,73W,0.0,0.0,35.04240036010742,-89.97669982910156,27.975500106811523,-82.533203125
25996,3473,3696,10765,CNC,0.0,0.0,35.04240036010742,-89.97669982910156,33.22100067138672,-92.81330108642578
25997,3473,5741,10765,CNC,0.0,0.0,35.04240036010742,-89.97669982910156,34.47800064086914,-93.09619903564453
25998,3473,3461,10765,CNC,0.0,0.0,35.04240036010742,-89.97669982910156,36.26150131225586,-93.15470123291016
25999,3473,3704,10765,CNC,0.0,0.0,35.04240036010742,-89.97669982910156,35.599899,-88.915604
26000,3473,3494,5209,ERJ,0.0,0.0,35.04240036010742,-89.97669982910156,40.692501068115234,-74.168701171875
26001,3484,3877,4547,73W 733 738 73C 73H,68.0,0.0,33.94250107,-118.4079971,36.08010101,-115.1520004
26002,3484,4019,4547,73C 73W 733,50.0,0.0,33.94250107,-118.4079971,35.040199,-106.609001
26003,3484,3774,439,73G 739,184.0,0.0,33.94250107,-118.4079971,61.17440032958984,-149.99600219726562
26004,3484,3673,4547,733 73W 73C,50.0,0.0,33.94250107,-118.4079971,30.194499969482425,-97.6698989868164
26005,3484,3825,5265,738,189.0,0.0,33.94250107,-118.4079971,41.9388999939,-72.68319702149999
26006,3484,3690,4547,73W,0.0,0.0,33.94250107,-118.4079971,36.1245002746582,-86.6781997680664
26007,3484,3320,5360,77W,396.0,1.0,33.94250107,-118.4079971,-27.384199142456055,153.11700439453125
26008,3484,3448,5331,320 319,168.0,0.0,33.94250107,-118.4079971,42.36429977,-71.00520325
26009,3484,3876,5265,321,220.0,0.0,33.94250107,-118.4079971,35.2140007019043,-80.94309997558594
26010,3484,3759,5265,738,189.0,0.0,33.94250107,-118.4079971,39.998001,-82.891899
26011,3484,3520,5265,738,189.0,0.0,33.94250107,-118.4079971,38.8521,-77.037697
26012,3484,3751,4547,73W 73C 733,50.0,0.0,33.94250107,-118.4079971,39.861698150635,-104.672996521
26013,3484,3670,5331,319 320,168.0,0.0,33.94250107,-118.4079971,32.896801,-97.038002
26014,3484,345,214,332,406.0,0.0,33.94250107,-118.4079971,51.289501,6.76678
26015,3484,3559,4547,73C 733 73W,50.0,0.0,33.94250107,-118.4079971,31.80719948,-106.3779984
26016,3484,4099,5265,CRJ,0.0,0.0,33.94250107,-118.4079971,44.12459945678711,-123.21199798583984
26017,3484,3687,5265,CRJ,0.0,0.0,33.94250107,-118.4079971,36.77619934082031,-119.71800231933594
26018,3484,1804,5325,320 319,168.0,0.0,33.94250107,-118.4079971,20.521799087524418,-103.31099700927734
26019,3484,2564,5265,777,396.0,0.0,33.94250107,-118.4079971,-23.435556411743164,-46.47305679321289
26020,3484,3077,1680,77W,396.0,0.0,33.94250107,-118.4079971,22.308901,113.915001
26021,3484,3728,5265,757,243.0,0.0,33.94250107,-118.4079971,21.32062,-157.924228
26022,3484,3714,5331,320 319,168.0,0.0,33.94250107,-118.4079971,38.94449997,-77.45580292
26023,3484,3550,5265,CR7,78.0,0.0,33.94250107,-118.4079971,29.984399795532227,-95.34140014648438
26024,3484,3585,5265,738,189.0,0.0,33.94250107,-118.4079971,39.7173,-86.294403
26025,3484,3797,5331,320,180.0,0.0,33.94250107,-118.4079971,40.63980103,-73.77890015
26026,3484,3514,5265,757,243.0,0.0,33.94250107,-118.4079971,19.738783,-156.045603
26027,3484,507,5347,346 343 744,445.0,0.0,33.94250107,-118.4079971,51.4706,-0.461941
26028,3484,3602,5265,757,243.0,0.0,33.94250107,-118.4079971,21.97599983215332,-159.33900451660156
26029,3484,2789,3200,763,351.0,0.0,33.94250107,-118.4079971,-12.0219,-77.114305
26030,3484,1229,2822,346 342,320.0,0.0,33.94250107,-118.4079971,40.471926,-3.56264
26031,3484,3878,5331,320,180.0,0.0,33.94250107,-118.4079971,28.429399490356445,-81.30899810791016
26032,3484,3339,5360,77W,396.0,1.0,33.94250107,-118.4079971,-37.673302,144.843002
26033,3484,1824,5325,320,180.0,0.0,33.94250107,-118.4079971,19.4363,-99.072098
26034,3484,4101,35,M80,0.0,0.0,33.94250107,-118.4079971,42.37419891357422,-122.87300109863281
26035,3484,3576,5265,757 777 763 738,295.0,0.0,33.94250107,-118.4079971,25.79319953918457,-80.29060363769531
26036,3484,7081,439,DH4,78.0,0.0,33.94250107,-118.4079971,37.62409973,-118.8379974
26037,3484,3948,5265,CRJ,0.0,0.0,33.94250107,-118.4079971,36.58700180053711,-121.84300231933594
26038,3484,1960,4089,332,406.0,0.0,33.94250107,-118.4079971,-17.755399703979492,177.4429931640625
26039,3484,2279,5265,777 388,624.0,0.0,33.94250107,-118.4079971,35.7647018433,140.386001587
26040,3484,3456,5265,757,243.0,0.0,33.94250107,-118.4079971,20.8986,-156.429993
26041,3484,3863,5265,CR7,78.0,0.0,33.94250107,-118.4079971,35.39310073852539,-97.60070037841797
26042,3484,3830,5331,320,180.0,0.0,33.94250107,-118.4079971,41.9786,-87.9048
26043,3484,3722,5265,738,189.0,0.0,33.94250107,-118.4079971,26.68320083618164,-80.09559631347656
26044,3484,3720,5209,CR7 CRJ,39.0,0.0,33.94250107,-118.4079971,45.58869934,-122.5979996
26045,3484,3752,5331,319 320,168.0,0.0,33.94250107,-118.4079971,39.87189865112305,-75.24109649658203
26046,3484,3462,4547,73C 73W 733 73H,37.0,0.0,33.94250107,-118.4079971,33.43429946899414,-112.01200103759766
26047,3484,3570,5265,738,189.0,0.0,33.94250107,-118.4079971,40.49150085,-80.23290253
26048,3484,4075,225,343,295.0,,33.94250107,-118.4079971,-17.553699,-149.606995
26049,3484,3406,5265,777,396.0,1.0,33.94250107,-118.4079971,31.143400192260746,121.80500030517578
26050,3484,4103,5265,CRJ,0.0,0.0,33.94250107,-118.4079971,44.2541008,-121.1500015
26051,3484,3626,5265,738,189.0,0.0,33.94250107,-118.4079971,35.877601623535156,-78.7874984741211
26052,3484,3807,4547,73W 73H,0.0,0.0,33.94250107,-118.4079971,39.49909973144531,-119.76799774169922
26053,3484,3784,5265,CRJ,0.0,0.0,33.94250107,-118.4079971,35.617099762,-106.088996887
26054,3484,3731,5265,CRJ CR7,39.0,0.0,33.94250107,-118.4079971,32.7336006165,-117.190002441
26055,3484,3577,5331,319 320,168.0,0.0,33.94250107,-118.4079971,47.449001,-122.308998
26056,3484,3469,4547,73W 73C 733,50.0,0.0,33.94250107,-118.4079971,37.61899948120117,-122.375
26057,3484,3748,4547,73W 73C 733 738,84.0,0.0,33.94250107,-118.4079971,37.362598,-121.929001
26058,3484,1840,5265,M83 738,180.0,0.0,33.94250107,-118.4079971,23.15180015563965,-109.72100067138672
26059,3484,3536,4547,73C 73H 73W 733,37.0,0.0,33.94250107,-118.4079971,40.78839874267578,-111.97799682617188
26060,3484,3817,4547,733 73C 73W,50.0,0.0,33.94250107,-118.4079971,38.69540023803711,-121.59100341796875
26061,3484,3678,4547,73W 733,74.0,0.0,33.94250107,-118.4079971,38.748697,-90.370003
26062,3484,6992,439,DH4,78.0,0.0,33.94250107,-118.4079971,38.50899887,-122.8130035
26063,3484,3361,5360,77W,396.0,1.0,33.94250107,-118.4079971,-33.94609832763672,151.177001953125
26064,3484,3636,4547,73W 73C 733 73H,37.0,0.0,33.94250107,-118.4079971,32.1161003112793,-110.94100189208984
26065,3484,4356,5265,CR7,78.0,0.0,33.94250107,-118.4079971,36.281898,-94.306801
26066,3484,49,5416,73H,0.0,0.0,33.94250107,-118.4079971,53.3097000122,-113.580001831
26067,3484,156,5416,73W 73H,0.0,0.0,33.94250107,-118.4079971,49.193901062,-123.183998108
26068,3484,178,5416,73W,0.0,0.0,33.94250107,-118.4079971,51.113899231,-114.019996643
26069,3484,193,5416,738,189.0,0.0,33.94250107,-118.4079971,43.6772003174,-79.63059997559999
26070,3484,87,5209,CR7,78.0,0.0,33.94250107,-118.4079971,49.9561004639,-119.377998352
26071,3484,146,5209,319,156.0,0.0,33.94250107,-118.4079971,45.4706001282,-73.7407989502
26072,3484,3682,4547,73W,0.0,0.0,33.94250107,-118.4079971,33.6367,-84.428101
26073,3484,1382,225,343,295.0,0.0,33.94250107,-118.4079971,49.012798,2.55
26074,3484,3858,5209,CR7,78.0,0.0,33.94250107,-118.4079971,44.882,-93.221802
26075,3484,1852,5331,320,180.0,0.0,33.94250107,-118.4079971,21.036500930800003,-86.8770980835
26076,3484,1807,2009,ER4,50.0,0.0,33.94250107,-118.4079971,29.095899581900003,-111.047996521
26077,3484,1826,439,739,220.0,0.0,33.94250107,-118.4079971,23.1613998413,-106.26599884
26078,3484,1836,5209,738,189.0,0.0,33.94250107,-118.4079971,20.680099487304688,-105.25399780273438
26079,3484,1856,439,739,220.0,0.0,33.94250107,-118.4079971,17.601600647,-101.460998535
26080,3484,1858,439,73H,0.0,0.0,33.94250107,-118.4079971,19.1448001862,-104.558998108
26081,3484,1817,439,DH4,78.0,0.0,33.94250107,-118.4079971,25.989200592041016,-111.3479995727539
26082,3484,3861,4547,73W,0.0,0.0,33.94250107,-118.4079971,29.99340057373047,-90.25800323486328
26083,3484,1767,5265,320,180.0,0.0,33.94250107,-118.4079971,14.5833,-90.527496
26084,3484,1892,5265,320 321,200.0,0.0,33.94250107,-118.4079971,13.4409,-89.055702
26085,3484,1555,2009,772,440.0,0.0,33.94250107,-118.4079971,41.8002778,12.2388889
26086,3484,2188,2183,388,853.0,0.0,33.94250107,-118.4079971,25.2527999878,55.3643989563
26087,3484,3533,5331,320,180.0,0.0,33.94250107,-118.4079971,26.072599,-80.152702
26088,3484,2276,5265,77W,396.0,,33.94250107,-118.4079971,25.0777,121.233002
26089,3484,3364,5265,773,550.0,1.0,33.94250107,-118.4079971,40.080101013183594,116.58499908447266
26090,3484,1871,5209,738,189.0,0.0,33.94250107,-118.4079971,9.0713596344,-79.3834991455
26091,3484,3370,2009,380,853.0,1.0,33.94250107,-118.4079971,23.39240074157715,113.29900360107422
26092,3484,580,3090,74M 747,330.0,0.0,33.94250107,-118.4079971,52.308601,4.76389
26093,3484,1815,5209,319,156.0,0.0,33.94250107,-118.4079971,20.9935,-101.481003
26094,3484,1957,2009,320,180.0,0.0,33.94250107,-118.4079971,17.539100646972656,-88.30819702148438
26095,3484,3488,2009,320,180.0,0.0,33.94250107,-118.4079971,39.0488014221,-84.6678009033
26096,3484,3645,4687,320,180.0,0.0,33.94250107,-118.4079971,42.212398529052734,-83.35340118408203
26097,3484,3467,2009,CR9,90.0,0.0,33.94250107,-118.4079971,47.61989974975586,-117.53399658203125
26098,3484,2359,5209,777,396.0,0.0,33.94250107,-118.4079971,35.552299,139.779999
26099,3484,3930,5209,77L 744,488.0,0.0,33.94250107,-118.4079971,37.46910095214844,126.45099639892578
26100,3484,1881,2009,738,189.0,0.0,33.94250107,-118.4079971,10.5933,-85.544403
26101,3484,3458,4547,73W 738 733,113.0,0.0,33.94250107,-118.4079971,39.2976,-94.713898
26102,3484,3473,2009,320,180.0,0.0,33.94250107,-118.4079971,35.04240036010742,-89.97669982910156
26103,3484,3453,4547,73W 733 73C,50.0,0.0,33.94250107,-118.4079971,37.721298,-122.221001
26104,3484,1885,2009,757,243.0,0.0,33.94250107,-118.4079971,9.993860244750977,-84.20880126953125
26105,3484,2985,130,332,406.0,1.0,33.94250107,-118.4079971,55.972599,37.4146
26106,3484,3646,2009,320,180.0,0.0,33.94250107,-118.4079971,27.975500106811523,-82.533203125
26107,3484,737,3737,788,242.0,0.0,33.94250107,-118.4079971,59.651901245117,17.918600082397
26108,3484,609,3737,788,242.0,0.0,33.94250107,-118.4079971,55.617900848389,12.656000137329
26109,3484,3566,4547,73H 733 73C 73W,37.0,0.0,33.94250107,-118.4079971,29.64539909,-95.27890015
26110,3484,3747,4547,738 73H 73W,63.0,0.0,33.94250107,-118.4079971,41.785999,-87.752403
26111,3484,3717,4547,73W,0.0,0.0,33.94250107,-118.4079971,42.94720077514648,-87.89659881591797
26112,3484,3862,1316,73W,0.0,0.0,33.94250107,-118.4079971,43.64619827,-70.30930328
26113,3484,3777,35,M80,0.0,0.0,33.94250107,-118.4079971,48.79280090332031,-122.53800201416016
26114,3484,7579,35,319,156.0,0.0,33.94250107,-118.4079971,40.219200134277,-111.72299957275
26115,3484,340,5209,74H,0.0,0.0,33.94250107,-118.4079971,50.033333,8.570556
26116,3484,346,5209,346,379.0,0.0,33.94250107,-118.4079971,48.353802,11.7861
26117,3484,1678,5209,343,295.0,0.0,33.94250107,-118.4079971,47.464699,8.54917
26118,3484,1590,2150,772,440.0,0.0,33.94250107,-118.4079971,32.01139831542969,34.88669967651367
26119,3484,2006,5265,773 772,495.0,1.0,33.94250107,-118.4079971,-37.008098602299995,174.792007446
26120,3484,1959,5265,763,351.0,,33.94250107,-118.4079971,-21.2026996613,-159.805999756
26121,3484,2397,3952,343 744,478.0,0.0,33.94250107,-118.4079971,14.5086,121.019997
26122,3484,2072,4533,777,396.0,0.0,33.94250107,-118.4079971,21.6796,39.156502
26123,3484,1701,5265,77W,396.0,0.0,33.94250107,-118.4079971,40.976898,28.8146
26124,3484,7001,5209,CR7,78.0,0.0,33.94250107,-118.4079971,39.22320175,-106.8690033
26125,3484,3558,5209,EM2,30.0,0.0,33.94250107,-118.4079971,35.43360138,-119.0569992
26126,3484,3495,5209,CR7 CRJ,39.0,0.0,33.94250107,-118.4079971,43.5644,-116.223
26127,3484,3849,4547,73H 73W,0.0,0.0,33.94250107,-118.4079971,39.1754,-76.668297
26128,3484,4088,5209,EM2,30.0,0.0,33.94250107,-118.4079971,33.12829971,-117.2799988
26129,3484,3486,5209,738 320 319 739,186.0,0.0,33.94250107,-118.4079971,41.4117012024,-81.8498001099
26130,3484,3819,5209,CRJ CR7,39.0,0.0,33.94250107,-118.4079971,38.805801,-104.700996
26131,3484,1801,5209,ERJ,0.0,0.0,33.94250107,-118.4079971,24.1242008209,-104.527999878
26132,3484,3494,5331,320,180.0,0.0,33.94250107,-118.4079971,40.692501068115234,-74.168701171875
26133,3484,3457,5209,CR7,78.0,0.0,33.94250107,-118.4079971,37.649899,-97.433098
26134,3484,3415,5209,738,189.0,0.0,33.94250107,-118.4079971,19.721399307250977,-155.04800415039062
26135,3484,3839,5209,EM2 CR7 CRJ,36.0,0.0,33.94250107,-118.4079971,33.8297004699707,-116.50700378417969
26136,3484,3621,4547,73W,0.0,0.0,33.94250107,-118.4079971,29.533700942993164,-98.46980285644531
26137,3484,3949,5209,EM2,30.0,0.0,33.94250107,-118.4079971,34.42620087,-119.8399963
26138,3484,5768,5209,EM2,30.0,0.0,33.94250107,-118.4079971,35.236801147499996,-120.641998291
26139,3484,5772,5209,EM2,30.0,0.0,33.94250107,-118.4079971,34.89889908,-120.4570007
26140,3484,3596,5209,EM2,30.0,0.0,33.94250107,-118.4079971,32.65660095,-114.6060028
26141,3484,2988,5067,777,396.0,1.0,33.94250107,-118.4079971,55.5914993286,37.2615013123
26142,3484,1785,5325,320,180.0,0.0,33.94250107,-118.4079971,21.705601,-102.318001
26143,3484,1821,5325,320,180.0,0.0,33.94250107,-118.4079971,19.849899292,-101.025001526
26144,3484,1835,5325,320 319,168.0,0.0,33.94250107,-118.4079971,19.396699905395508,-102.03900146484375
26145,3484,1855,5325,320,180.0,0.0,33.94250107,-118.4079971,22.8971004486,-102.68699646
26146,3484,7122,2607,BE1,0.0,0.0,33.94250107,-118.4079971,37.28469849,-120.5139999
26147,3484,3446,2607,BE1,0.0,0.0,33.94250107,-118.4079971,34.65449905,-112.4199982
26148,3484,7121,2607,BE1,0.0,0.0,33.94250107,-118.4079971,36.3186988831,-119.392997742
26149,3486,3876,5265,319 CR7,117.0,0.0,41.4117012024,-81.8498001099,35.2140007019043,-80.94309997558594
26150,3486,3670,5265,319,156.0,0.0,41.4117012024,-81.8498001099,32.896801,-97.038002
26151,3486,3797,5265,ER4,50.0,0.0,41.4117012024,-81.8498001099,40.63980103,-73.77890015
26152,3486,3576,5265,ER4,50.0,0.0,41.4117012024,-81.8498001099,25.79319953918457,-80.29060363769531
26153,3486,3830,5265,ER4 CR7 ERD,57.0,0.0,41.4117012024,-81.8498001099,41.9786,-87.9048
26154,3486,3752,5265,E75 CRJ E70 CR9,64.0,0.0,41.4117012024,-81.8498001099,39.87189865112305,-75.24109649658203
26155,3486,193,5209,DH2 DH3,44.0,0.0,41.4117012024,-81.8498001099,43.6772003174,-79.63059997559999
26156,3486,3682,5209,ERJ,0.0,0.0,41.4117012024,-81.8498001099,33.6367,-84.428101
26157,3486,3645,2009,ERJ,0.0,0.0,41.4117012024,-81.8498001099,42.212398529052734,-83.35340118408203
26158,3486,3697,5209,ERJ E70,40.0,0.0,41.4117012024,-81.8498001099,40.77719879,-73.87259674
26159,3486,3858,5209,ERJ,0.0,0.0,41.4117012024,-81.8498001099,44.882,-93.221802
26160,3486,1852,5209,738 739,204.0,0.0,41.4117012024,-81.8498001099,21.036500930800003,-86.8770980835
26161,3486,3751,5209,73G 319 320 739,176.0,0.0,41.4117012024,-81.8498001099,39.861698150635,-104.672996521
26162,3486,1760,2468,320,180.0,0.0,41.4117012024,-81.8498001099,18.567399978599997,-68.36340332030001
26163,3486,3447,2468,319,156.0,0.0,41.4117012024,-81.8498001099,40.27669906616211,-74.8134994506836
26164,3486,3747,4547,73W,0.0,0.0,41.4117012024,-81.8498001099,41.785999,-87.752403
26165,3486,3864,5209,DH3,50.0,0.0,41.4117012024,-81.8498001099,42.74829864501953,-73.80169677734375
26166,3486,3673,5209,CR7,78.0,0.0,41.4117012024,-81.8498001099,30.194499969482425,-97.6698989868164
26167,3486,5722,5209,BE1,0.0,0.0,41.4117012024,-81.8498001099,41.8031005859375,-78.64009857177734
26168,3486,3690,4547,73W 73C,0.0,0.0,41.4117012024,-81.8498001099,36.1245002746582,-86.6781997680664
26169,3486,3448,5209,73G 319,152.0,0.0,41.4117012024,-81.8498001099,42.36429977,-71.00520325
26170,3486,3820,5209,DH3 DH2,44.0,0.0,41.4117012024,-81.8498001099,42.94049835,-78.73220062
26171,3486,3849,4547,73C 733 73W,50.0,0.0,41.4117012024,-81.8498001099,39.1754,-76.668297
26172,3486,3806,5209,ERJ,0.0,0.0,41.4117012024,-81.8498001099,32.89860153,-80.04049683
26173,3486,3759,5209,DH2 ERJ E70,39.0,0.0,41.4117012024,-81.8498001099,39.998001,-82.891899
26174,3486,3627,5209,DH2 ER4 DH3 ERJ,34.0,0.0,41.4117012024,-81.8498001099,39.902400970458984,-84.21939849853516
26175,3486,3520,5209,ERJ E70,40.0,0.0,41.4117012024,-81.8498001099,38.8521,-77.037697
26176,3486,5734,5209,BE1,0.0,0.0,41.4117012024,-81.8498001099,41.17829895,-78.8986969
